has,prefers,count
"TMSB10|9168_calculated_t","TVAS5|?_calculated_t",1
"TMSB10|9168_calculated_t","JA040725|?_calculated_t",1
"TMSB10|9168_calculated_t","OK/SW-cl.16|?_calculated_t",1
"TMSB10|9168_calculated_t","STRF6|?_calculated_t",1
"TMSB10|9168_calculated_t","BC018860|?_calculated_t",1
"LYZ|4069_calculated_t","B2M|567_calculated_t",1
"LYZ|4069_calculated_t","TMSB10|9168_calculated_t",1
"LYZ|4069_calculated_t","LYZ|4069_calculated_t",0
"LYZ|4069_calculated_t","DQ590013|?|1of2_calculated_t",1
"LYZ|4069_calculated_t","ACTG1|71_calculated_t",1
"LYZ|4069_calculated_t","CD74|972_calculated_t",1
"LYZ|4069_calculated_t","RPLP1|6176_calculated_t",1
"LYZ|4069_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"LYZ|4069_calculated_t","MT-ND5|4540_calculated_t",1
"LYZ|4069_calculated_t","PGC|5225_calculated_t",1
"LYZ|4069_calculated_t","GAPDH|2597_calculated_t",1
"LYZ|4069_calculated_t","ACTB|60_calculated_t",1
"LYZ|4069_calculated_t","JA040723|?_calculated_t",1
"LYZ|4069_calculated_t","AD_1|?_calculated_t",1
"LYZ|4069_calculated_t","cytochrome_b|?_calculated_t",1
"LYZ|4069_calculated_t","TVAS5|?_calculated_t",1
"LYZ|4069_calculated_t","JA040725|?_calculated_t",1
"LYZ|4069_calculated_t","OK/SW-cl.16|?_calculated_t",1
"LYZ|4069_calculated_t","STRF6|?_calculated_t",1
"LYZ|4069_calculated_t","BC018860|?_calculated_t",1
"DQ590013|?|1of2_calculated_t","B2M|567_calculated_t",1
"DQ590013|?|1of2_calculated_t","TMSB10|9168_calculated_t",1
"DQ590013|?|1of2_calculated_t","LYZ|4069_calculated_t",1
"DQ590013|?|1of2_calculated_t","DQ590013|?|1of2_calculated_t",0
"DQ590013|?|1of2_calculated_t","ACTG1|71_calculated_t",1
"DQ590013|?|1of2_calculated_t","CD74|972_calculated_t",1
"DQ590013|?|1of2_calculated_t","RPLP1|6176_calculated_t",1
"DQ590013|?|1of2_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"DQ590013|?|1of2_calculated_t","MT-ND5|4540_calculated_t",1
"DQ590013|?|1of2_calculated_t","PGC|5225_calculated_t",1
"DQ590013|?|1of2_calculated_t","GAPDH|2597_calculated_t",1
"DQ590013|?|1of2_calculated_t","ACTB|60_calculated_t",1
"DQ590013|?|1of2_calculated_t","JA040723|?_calculated_t",1
"DQ590013|?|1of2_calculated_t","AD_1|?_calculated_t",1
"DQ590013|?|1of2_calculated_t","cytochrome_b|?_calculated_t",1
"DQ590013|?|1of2_calculated_t","TVAS5|?_calculated_t",1
"DQ590013|?|1of2_calculated_t","JA040725|?_calculated_t",1
"DQ590013|?|1of2_calculated_t","OK/SW-cl.16|?_calculated_t",1
"DQ590013|?|1of2_calculated_t","STRF6|?_calculated_t",1
"DQ590013|?|1of2_calculated_t","BC018860|?_calculated_t",1
"ACTG1|71_calculated_t","B2M|567_calculated_t",1
"ACTG1|71_calculated_t","TMSB10|9168_calculated_t",1
"ACTG1|71_calculated_t","LYZ|4069_calculated_t",1
"ACTG1|71_calculated_t","DQ590013|?|1of2_calculated_t",1
"ACTG1|71_calculated_t","ACTG1|71_calculated_t",0
"ACTG1|71_calculated_t","CD74|972_calculated_t",1
"ACTG1|71_calculated_t","RPLP1|6176_calculated_t",1
"ACTG1|71_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"ACTG1|71_calculated_t","MT-ND5|4540_calculated_t",1
"ACTG1|71_calculated_t","PGC|5225_calculated_t",1
"ACTG1|71_calculated_t","GAPDH|2597_calculated_t",1
"ACTG1|71_calculated_t","ACTB|60_calculated_t",1
"ACTG1|71_calculated_t","JA040723|?_calculated_t",1
"ACTG1|71_calculated_t","AD_1|?_calculated_t",1
"ACTG1|71_calculated_t","cytochrome_b|?_calculated_t",1
"ACTG1|71_calculated_t","TVAS5|?_calculated_t",1
"ACTG1|71_calculated_t","JA040725|?_calculated_t",1
"ACTG1|71_calculated_t","OK/SW-cl.16|?_calculated_t",1
"ACTG1|71_calculated_t","STRF6|?_calculated_t",1
"ACTG1|71_calculated_t","BC018860|?_calculated_t",1
"CD74|972_calculated_t","B2M|567_calculated_t",1
"CD74|972_calculated_t","TMSB10|9168_calculated_t",1
"CD74|972_calculated_t","LYZ|4069_calculated_t",1
"CD74|972_calculated_t","DQ590013|?|1of2_calculated_t",1
"CD74|972_calculated_t","ACTG1|71_calculated_t",1
"CD74|972_calculated_t","CD74|972_calculated_t",0
"CD74|972_calculated_t","RPLP1|6176_calculated_t",1
"CD74|972_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"CD74|972_calculated_t","MT-ND5|4540_calculated_t",1
"CD74|972_calculated_t","PGC|5225_calculated_t",1
"CD74|972_calculated_t","GAPDH|2597_calculated_t",1
"CD74|972_calculated_t","ACTB|60_calculated_t",1
"CD74|972_calculated_t","JA040723|?_calculated_t",1
"CD74|972_calculated_t","AD_1|?_calculated_t",1
"CD74|972_calculated_t","cytochrome_b|?_calculated_t",1
"CD74|972_calculated_t","TVAS5|?_calculated_t",1
"CD74|972_calculated_t","JA040725|?_calculated_t",1
"CD74|972_calculated_t","OK/SW-cl.16|?_calculated_t",1
"CD74|972_calculated_t","STRF6|?_calculated_t",1
"CD74|972_calculated_t","BC018860|?_calculated_t",1
"RPLP1|6176_calculated_t","B2M|567_calculated_t",1
"RPLP1|6176_calculated_t","TMSB10|9168_calculated_t",1
"RPLP1|6176_calculated_t","LYZ|4069_calculated_t",1
"RPLP1|6176_calculated_t","DQ590013|?|1of2_calculated_t",1
"RPLP1|6176_calculated_t","ACTG1|71_calculated_t",1
"RPLP1|6176_calculated_t","CD74|972_calculated_t",1
"RPLP1|6176_calculated_t","RPLP1|6176_calculated_t",0
"RPLP1|6176_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"RPLP1|6176_calculated_t","MT-ND5|4540_calculated_t",1
"RPLP1|6176_calculated_t","PGC|5225_calculated_t",1
"RPLP1|6176_calculated_t","GAPDH|2597_calculated_t",1
"RPLP1|6176_calculated_t","ACTB|60_calculated_t",1
"RPLP1|6176_calculated_t","JA040723|?_calculated_t",1
"RPLP1|6176_calculated_t","AD_1|?_calculated_t",1
"RPLP1|6176_calculated_t","cytochrome_b|?_calculated_t",1
"RPLP1|6176_calculated_t","TVAS5|?_calculated_t",1
"RPLP1|6176_calculated_t","JA040725|?_calculated_t",1
"RPLP1|6176_calculated_t","OK/SW-cl.16|?_calculated_t",1
"RPLP1|6176_calculated_t","STRF6|?_calculated_t",1
"RPLP1|6176_calculated_t","BC018860|?_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","B2M|567_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","TMSB10|9168_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","LYZ|4069_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","DQ590013|?|1of2_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","ACTG1|71_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","CD74|972_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","RPLP1|6176_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","tRNA_Pro|?|1of20_calculated_t",0
"tRNA_Pro|?|1of20_calculated_t","MT-ND5|4540_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","PGC|5225_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","GAPDH|2597_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","ACTB|60_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","JA040723|?_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","AD_1|?_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","cytochrome_b|?_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","TVAS5|?_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","JA040725|?_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","OK/SW-cl.16|?_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","STRF6|?_calculated_t",1
"tRNA_Pro|?|1of20_calculated_t","BC018860|?_calculated_t",1
"MT-ND5|4540_calculated_t","B2M|567_calculated_t",1
"MT-ND5|4540_calculated_t","TMSB10|9168_calculated_t",1
"MT-ND5|4540_calculated_t","LYZ|4069_calculated_t",1
"MT-ND5|4540_calculated_t","DQ590013|?|1of2_calculated_t",1
"MT-ND5|4540_calculated_t","ACTG1|71_calculated_t",1
"MT-ND5|4540_calculated_t","CD74|972_calculated_t",1
"MT-ND5|4540_calculated_t","RPLP1|6176_calculated_t",1
"MT-ND5|4540_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"MT-ND5|4540_calculated_t","MT-ND5|4540_calculated_t",0
"MT-ND5|4540_calculated_t","PGC|5225_calculated_t",1
"MT-ND5|4540_calculated_t","GAPDH|2597_calculated_t",1
"MT-ND5|4540_calculated_t","ACTB|60_calculated_t",1
"MT-ND5|4540_calculated_t","JA040723|?_calculated_t",1
"MT-ND5|4540_calculated_t","AD_1|?_calculated_t",1
"MT-ND5|4540_calculated_t","cytochrome_b|?_calculated_t",1
"MT-ND5|4540_calculated_t","TVAS5|?_calculated_t",1
"MT-ND5|4540_calculated_t","JA040725|?_calculated_t",1
"MT-ND5|4540_calculated_t","OK/SW-cl.16|?_calculated_t",1
"MT-ND5|4540_calculated_t","STRF6|?_calculated_t",1
"MT-ND5|4540_calculated_t","BC018860|?_calculated_t",1
"PGC|5225_calculated_t","B2M|567_calculated_t",1
"PGC|5225_calculated_t","TMSB10|9168_calculated_t",1
"PGC|5225_calculated_t","LYZ|4069_calculated_t",1
"PGC|5225_calculated_t","DQ590013|?|1of2_calculated_t",1
"PGC|5225_calculated_t","ACTG1|71_calculated_t",1
"PGC|5225_calculated_t","CD74|972_calculated_t",1
"PGC|5225_calculated_t","RPLP1|6176_calculated_t",1
"PGC|5225_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"PGC|5225_calculated_t","MT-ND5|4540_calculated_t",1
"PGC|5225_calculated_t","PGC|5225_calculated_t",0
"PGC|5225_calculated_t","GAPDH|2597_calculated_t",1
"PGC|5225_calculated_t","ACTB|60_calculated_t",1
"PGC|5225_calculated_t","JA040723|?_calculated_t",1
"PGC|5225_calculated_t","AD_1|?_calculated_t",1
"PGC|5225_calculated_t","cytochrome_b|?_calculated_t",1
"PGC|5225_calculated_t","TVAS5|?_calculated_t",1
"PGC|5225_calculated_t","JA040725|?_calculated_t",1
"PGC|5225_calculated_t","OK/SW-cl.16|?_calculated_t",1
"PGC|5225_calculated_t","STRF6|?_calculated_t",1
"PGC|5225_calculated_t","BC018860|?_calculated_t",1
"GAPDH|2597_calculated_t","B2M|567_calculated_t",1
"GAPDH|2597_calculated_t","TMSB10|9168_calculated_t",1
"GAPDH|2597_calculated_t","LYZ|4069_calculated_t",1
"GAPDH|2597_calculated_t","DQ590013|?|1of2_calculated_t",1
"GAPDH|2597_calculated_t","ACTG1|71_calculated_t",1
"GAPDH|2597_calculated_t","CD74|972_calculated_t",1
"GAPDH|2597_calculated_t","RPLP1|6176_calculated_t",1
"GAPDH|2597_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"GAPDH|2597_calculated_t","MT-ND5|4540_calculated_t",1
"GAPDH|2597_calculated_t","PGC|5225_calculated_t",1
"GAPDH|2597_calculated_t","GAPDH|2597_calculated_t",0
"GAPDH|2597_calculated_t","ACTB|60_calculated_t",1
"GAPDH|2597_calculated_t","JA040723|?_calculated_t",1
"GAPDH|2597_calculated_t","AD_1|?_calculated_t",1
"GAPDH|2597_calculated_t","cytochrome_b|?_calculated_t",1
"GAPDH|2597_calculated_t","TVAS5|?_calculated_t",1
"GAPDH|2597_calculated_t","JA040725|?_calculated_t",1
"GAPDH|2597_calculated_t","OK/SW-cl.16|?_calculated_t",1
"GAPDH|2597_calculated_t","STRF6|?_calculated_t",1
"GAPDH|2597_calculated_t","BC018860|?_calculated_t",1
"ACTB|60_calculated_t","B2M|567_calculated_t",1
"ACTB|60_calculated_t","TMSB10|9168_calculated_t",1
"ACTB|60_calculated_t","LYZ|4069_calculated_t",1
"ACTB|60_calculated_t","DQ590013|?|1of2_calculated_t",1
"ACTB|60_calculated_t","ACTG1|71_calculated_t",1
"ACTB|60_calculated_t","CD74|972_calculated_t",1
"ACTB|60_calculated_t","RPLP1|6176_calculated_t",1
"ACTB|60_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"ACTB|60_calculated_t","MT-ND5|4540_calculated_t",1
"ACTB|60_calculated_t","PGC|5225_calculated_t",1
"ACTB|60_calculated_t","GAPDH|2597_calculated_t",1
"ACTB|60_calculated_t","ACTB|60_calculated_t",0
"ACTB|60_calculated_t","JA040723|?_calculated_t",1
"ACTB|60_calculated_t","AD_1|?_calculated_t",1
"ACTB|60_calculated_t","cytochrome_b|?_calculated_t",1
"ACTB|60_calculated_t","TVAS5|?_calculated_t",1
"ACTB|60_calculated_t","JA040725|?_calculated_t",1
"ACTB|60_calculated_t","OK/SW-cl.16|?_calculated_t",1
"ACTB|60_calculated_t","STRF6|?_calculated_t",1
"ACTB|60_calculated_t","BC018860|?_calculated_t",1
"JA040723|?_calculated_t","B2M|567_calculated_t",1
"JA040723|?_calculated_t","TMSB10|9168_calculated_t",1
"JA040723|?_calculated_t","LYZ|4069_calculated_t",1
"JA040723|?_calculated_t","DQ590013|?|1of2_calculated_t",1
"JA040723|?_calculated_t","ACTG1|71_calculated_t",1
"JA040723|?_calculated_t","CD74|972_calculated_t",1
"JA040723|?_calculated_t","RPLP1|6176_calculated_t",1
"JA040723|?_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"JA040723|?_calculated_t","MT-ND5|4540_calculated_t",1
"JA040723|?_calculated_t","PGC|5225_calculated_t",1
"JA040723|?_calculated_t","GAPDH|2597_calculated_t",1
"JA040723|?_calculated_t","ACTB|60_calculated_t",1
"JA040723|?_calculated_t","JA040723|?_calculated_t",0
"JA040723|?_calculated_t","AD_1|?_calculated_t",1
"JA040723|?_calculated_t","cytochrome_b|?_calculated_t",1
"JA040723|?_calculated_t","TVAS5|?_calculated_t",1
"JA040723|?_calculated_t","JA040725|?_calculated_t",1
"JA040723|?_calculated_t","OK/SW-cl.16|?_calculated_t",1
"JA040723|?_calculated_t","STRF6|?_calculated_t",1
"JA040723|?_calculated_t","BC018860|?_calculated_t",1
"AD_1|?_calculated_t","B2M|567_calculated_t",1
"AD_1|?_calculated_t","TMSB10|9168_calculated_t",1
"AD_1|?_calculated_t","LYZ|4069_calculated_t",1
"AD_1|?_calculated_t","DQ590013|?|1of2_calculated_t",1
"AD_1|?_calculated_t","ACTG1|71_calculated_t",1
"AD_1|?_calculated_t","CD74|972_calculated_t",1
"AD_1|?_calculated_t","RPLP1|6176_calculated_t",1
"AD_1|?_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"AD_1|?_calculated_t","MT-ND5|4540_calculated_t",1
"AD_1|?_calculated_t","PGC|5225_calculated_t",1
"AD_1|?_calculated_t","GAPDH|2597_calculated_t",1
"AD_1|?_calculated_t","ACTB|60_calculated_t",1
"AD_1|?_calculated_t","JA040723|?_calculated_t",1
"AD_1|?_calculated_t","AD_1|?_calculated_t",0
"AD_1|?_calculated_t","cytochrome_b|?_calculated_t",1
"AD_1|?_calculated_t","TVAS5|?_calculated_t",1
"AD_1|?_calculated_t","JA040725|?_calculated_t",1
"AD_1|?_calculated_t","OK/SW-cl.16|?_calculated_t",1
"AD_1|?_calculated_t","STRF6|?_calculated_t",1
"AD_1|?_calculated_t","BC018860|?_calculated_t",1
"cytochrome_b|?_calculated_t","B2M|567_calculated_t",1
"cytochrome_b|?_calculated_t","TMSB10|9168_calculated_t",1
"cytochrome_b|?_calculated_t","LYZ|4069_calculated_t",1
"cytochrome_b|?_calculated_t","DQ590013|?|1of2_calculated_t",1
"cytochrome_b|?_calculated_t","ACTG1|71_calculated_t",1
"cytochrome_b|?_calculated_t","CD74|972_calculated_t",1
"cytochrome_b|?_calculated_t","RPLP1|6176_calculated_t",1
"cytochrome_b|?_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"cytochrome_b|?_calculated_t","MT-ND5|4540_calculated_t",1
"cytochrome_b|?_calculated_t","PGC|5225_calculated_t",1
"cytochrome_b|?_calculated_t","GAPDH|2597_calculated_t",1
"cytochrome_b|?_calculated_t","ACTB|60_calculated_t",1
"cytochrome_b|?_calculated_t","JA040723|?_calculated_t",1
"cytochrome_b|?_calculated_t","AD_1|?_calculated_t",1
"cytochrome_b|?_calculated_t","cytochrome_b|?_calculated_t",0
"cytochrome_b|?_calculated_t","TVAS5|?_calculated_t",1
"cytochrome_b|?_calculated_t","JA040725|?_calculated_t",1
"cytochrome_b|?_calculated_t","OK/SW-cl.16|?_calculated_t",1
"cytochrome_b|?_calculated_t","STRF6|?_calculated_t",1
"cytochrome_b|?_calculated_t","BC018860|?_calculated_t",1
"TVAS5|?_calculated_t","B2M|567_calculated_t",1
"TVAS5|?_calculated_t","TMSB10|9168_calculated_t",1
"TVAS5|?_calculated_t","LYZ|4069_calculated_t",1
"TVAS5|?_calculated_t","DQ590013|?|1of2_calculated_t",1
"TVAS5|?_calculated_t","ACTG1|71_calculated_t",1
"TVAS5|?_calculated_t","CD74|972_calculated_t",1
"TVAS5|?_calculated_t","RPLP1|6176_calculated_t",1
"TVAS5|?_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"TVAS5|?_calculated_t","MT-ND5|4540_calculated_t",1
"TVAS5|?_calculated_t","PGC|5225_calculated_t",1
"TVAS5|?_calculated_t","GAPDH|2597_calculated_t",1
"TVAS5|?_calculated_t","ACTB|60_calculated_t",1
"TVAS5|?_calculated_t","JA040723|?_calculated_t",1
"TVAS5|?_calculated_t","AD_1|?_calculated_t",1
"TVAS5|?_calculated_t","cytochrome_b|?_calculated_t",1
"TVAS5|?_calculated_t","TVAS5|?_calculated_t",0
"TVAS5|?_calculated_t","JA040725|?_calculated_t",1
"TVAS5|?_calculated_t","OK/SW-cl.16|?_calculated_t",1
"TVAS5|?_calculated_t","STRF6|?_calculated_t",1
"TVAS5|?_calculated_t","BC018860|?_calculated_t",1
"JA040725|?_calculated_t","B2M|567_calculated_t",1
"JA040725|?_calculated_t","TMSB10|9168_calculated_t",1
"JA040725|?_calculated_t","LYZ|4069_calculated_t",1
"JA040725|?_calculated_t","DQ590013|?|1of2_calculated_t",1
"JA040725|?_calculated_t","ACTG1|71_calculated_t",1
"JA040725|?_calculated_t","CD74|972_calculated_t",1
"JA040725|?_calculated_t","RPLP1|6176_calculated_t",1
"JA040725|?_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"JA040725|?_calculated_t","MT-ND5|4540_calculated_t",1
"JA040725|?_calculated_t","PGC|5225_calculated_t",1
"JA040725|?_calculated_t","GAPDH|2597_calculated_t",1
"JA040725|?_calculated_t","ACTB|60_calculated_t",1
"JA040725|?_calculated_t","JA040723|?_calculated_t",1
"JA040725|?_calculated_t","AD_1|?_calculated_t",1
"JA040725|?_calculated_t","cytochrome_b|?_calculated_t",1
"JA040725|?_calculated_t","TVAS5|?_calculated_t",1
"JA040725|?_calculated_t","JA040725|?_calculated_t",0
"JA040725|?_calculated_t","OK/SW-cl.16|?_calculated_t",1
"JA040725|?_calculated_t","STRF6|?_calculated_t",1
"JA040725|?_calculated_t","BC018860|?_calculated_t",1
"OK/SW-cl.16|?_calculated_t","B2M|567_calculated_t",1
"OK/SW-cl.16|?_calculated_t","TMSB10|9168_calculated_t",1
"OK/SW-cl.16|?_calculated_t","LYZ|4069_calculated_t",1
"OK/SW-cl.16|?_calculated_t","DQ590013|?|1of2_calculated_t",1
"OK/SW-cl.16|?_calculated_t","ACTG1|71_calculated_t",1
"OK/SW-cl.16|?_calculated_t","CD74|972_calculated_t",1
"OK/SW-cl.16|?_calculated_t","RPLP1|6176_calculated_t",1
"OK/SW-cl.16|?_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"OK/SW-cl.16|?_calculated_t","MT-ND5|4540_calculated_t",1
"OK/SW-cl.16|?_calculated_t","PGC|5225_calculated_t",1
"OK/SW-cl.16|?_calculated_t","GAPDH|2597_calculated_t",1
"OK/SW-cl.16|?_calculated_t","ACTB|60_calculated_t",1
"OK/SW-cl.16|?_calculated_t","JA040723|?_calculated_t",1
"OK/SW-cl.16|?_calculated_t","AD_1|?_calculated_t",1
"OK/SW-cl.16|?_calculated_t","cytochrome_b|?_calculated_t",1
"OK/SW-cl.16|?_calculated_t","TVAS5|?_calculated_t",1
"OK/SW-cl.16|?_calculated_t","JA040725|?_calculated_t",1
"OK/SW-cl.16|?_calculated_t","OK/SW-cl.16|?_calculated_t",0
"OK/SW-cl.16|?_calculated_t","STRF6|?_calculated_t",1
"OK/SW-cl.16|?_calculated_t","BC018860|?_calculated_t",1
"STRF6|?_calculated_t","B2M|567_calculated_t",1
"STRF6|?_calculated_t","TMSB10|9168_calculated_t",1
"STRF6|?_calculated_t","LYZ|4069_calculated_t",1
"STRF6|?_calculated_t","DQ590013|?|1of2_calculated_t",1
"STRF6|?_calculated_t","ACTG1|71_calculated_t",1
"STRF6|?_calculated_t","CD74|972_calculated_t",1
"STRF6|?_calculated_t","RPLP1|6176_calculated_t",1
"STRF6|?_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"STRF6|?_calculated_t","MT-ND5|4540_calculated_t",1
"STRF6|?_calculated_t","PGC|5225_calculated_t",1
"STRF6|?_calculated_t","GAPDH|2597_calculated_t",1
"STRF6|?_calculated_t","ACTB|60_calculated_t",1
"STRF6|?_calculated_t","JA040723|?_calculated_t",1
"STRF6|?_calculated_t","AD_1|?_calculated_t",1
"STRF6|?_calculated_t","cytochrome_b|?_calculated_t",1
"STRF6|?_calculated_t","TVAS5|?_calculated_t",1
"STRF6|?_calculated_t","JA040725|?_calculated_t",1
"STRF6|?_calculated_t","OK/SW-cl.16|?_calculated_t",1
"STRF6|?_calculated_t","STRF6|?_calculated_t",0
"STRF6|?_calculated_t","BC018860|?_calculated_t",1
"BC018860|?_calculated_t","B2M|567_calculated_t",1
"BC018860|?_calculated_t","TMSB10|9168_calculated_t",1
"BC018860|?_calculated_t","LYZ|4069_calculated_t",1
"BC018860|?_calculated_t","DQ590013|?|1of2_calculated_t",1
"BC018860|?_calculated_t","ACTG1|71_calculated_t",1
"BC018860|?_calculated_t","CD74|972_calculated_t",1
"BC018860|?_calculated_t","RPLP1|6176_calculated_t",1
"BC018860|?_calculated_t","tRNA_Pro|?|1of20_calculated_t",1
"BC018860|?_calculated_t","MT-ND5|4540_calculated_t",1
"BC018860|?_calculated_t","PGC|5225_calculated_t",1
"BC018860|?_calculated_t","GAPDH|2597_calculated_t",1
"BC018860|?_calculated_t","ACTB|60_calculated_t",1
"BC018860|?_calculated_t","JA040723|?_calculated_t",1
"BC018860|?_calculated_t","AD_1|?_calculated_t",1
"BC018860|?_calculated_t","cytochrome_b|?_calculated_t",1
"BC018860|?_calculated_t","TVAS5|?_calculated_t",1
"BC018860|?_calculated_t","JA040725|?_calculated_t",1
"BC018860|?_calculated_t","OK/SW-cl.16|?_calculated_t",1
"BC018860|?_calculated_t","STRF6|?_calculated_t",1
"BC018860|?_calculated_t","BC018860|?_calculated_t",0
"BC018860|?_calculated_n","B2M|567_calculated_t",0
"BC018860|?_calculated_n","TMSB10|9168_calculated_t",0
"BC018860|?_calculated_n","LYZ|4069_calculated_t",0
"BC018860|?_calculated_n","DQ590013|?|1of2_calculated_t",0
"BC018860|?_calculated_n","ACTG1|71_calculated_t",0
"BC018860|?_calculated_n","CD74|972_calculated_t",0
"BC018860|?_calculated_n","RPLP1|6176_calculated_t",0
"BC018860|?_calculated_n","tRNA_Pro|?|1of20_calculated_t",0
"BC018860|?_calculated_n","MT-ND5|4540_calculated_t",0
"BC018860|?_calculated_n","PGC|5225_calculated_t",0
"BC018860|?_calculated_n","GAPDH|2597_calculated_t",0
"BC018860|?_calculated_n","ACTB|60_calculated_t",0
"BC018860|?_calculated_n","JA040723|?_calculated_t",0
"BC018860|?_calculated_n","AD_1|?_calculated_t",0
"BC018860|?_calculated_n","cytochrome_b|?_calculated_t",0
"BC018860|?_calculated_n","TVAS5|?_calculated_t",0
"BC018860|?_calculated_n","JA040725|?_calculated_t",0
"BC018860|?_calculated_n","OK/SW-cl.16|?_calculated_t",0
"BC018860|?_calculated_n","STRF6|?_calculated_t",0
"BC018860|?_calculated_n","BC018860|?_calculated_t",1
"STRF6|?_calculated_n","B2M|567_calculated_t",0
"STRF6|?_calculated_n","TMSB10|9168_calculated_t",0
"STRF6|?_calculated_n","LYZ|4069_calculated_t",0
"STRF6|?_calculated_n","DQ590013|?|1of2_calculated_t",0
"STRF6|?_calculated_n","ACTG1|71_calculated_t",0
"STRF6|?_calculated_n","CD74|972_calculated_t",0
"STRF6|?_calculated_n","RPLP1|6176_calculated_t",0
"STRF6|?_calculated_n","tRNA_Pro|?|1of20_calculated_t",0
"STRF6|?_calculated_n","MT-ND5|4540_calculated_t",0
"STRF6|?_calculated_n","PGC|5225_calculated_t",0
"STRF6|?_calculated_n","GAPDH|2597_calculated_t",0
"STRF6|?_calculated_n","ACTB|60_calculated_t",0
"STRF6|?_calculated_n","JA040723|?_calculated_t",0
"STRF6|?_calculated_n","AD_1|?_calculated_t",0
"STRF6|?_calculated_n","cytochrome_b|?_calculated_t",0
"STRF6|?_calculated_n","TVAS5|?_calculated_t",0
"STRF6|?_calculated_n","JA040725|?_calculated_t",0
"STRF6|?_calculated_n","OK/SW-cl.16|?_calculated_t",0
"STRF6|?_calculated_n","STRF6|?_calculated_t",1
"STRF6|?_calculated_n","BC018860|?_calculated_t",0
"OK/SW-cl.16|?_calculated_n","B2M|567_calculated_t",0
"OK/SW-cl.16|?_calculated_n","TMSB10|9168_calculated_t",0
"OK/SW-cl.16|?_calculated_n","LYZ|4069_calculated_t",0
"OK/SW-cl.16|?_calculated_n","DQ590013|?|1of2_calculated_t",0
"OK/SW-cl.16|?_calculated_n","ACTG1|71_calculated_t",0
"OK/SW-cl.16|?_calculated_n","CD74|972_calculated_t",0
"OK/SW-cl.16|?_calculated_n","RPLP1|6176_calculated_t",0
"OK/SW-cl.16|?_calculated_n","tRNA_Pro|?|1of20_calculated_t",0
"OK/SW-cl.16|?_calculated_n","MT-ND5|4540_calculated_t",0
"OK/SW-cl.16|?_calculated_n","PGC|5225_calculated_t",0
"OK/SW-cl.16|?_calculated_n","GAPDH|2597_calculated_t",0
"OK/SW-cl.16|?_calculated_n","ACTB|60_calculated_t",0
"OK/SW-cl.16|?_calculated_n","JA040723|?_calculated_t",0
"OK/SW-cl.16|?_calculated_n","AD_1|?_calculated_t",0
"OK/SW-cl.16|?_calculated_n","cytochrome_b|?_calculated_t",0
"OK/SW-cl.16|?_calculated_n","TVAS5|?_calculated_t",0
"OK/SW-cl.16|?_calculated_n","JA040725|?_calculated_t",0
"OK/SW-cl.16|?_calculated_n","OK/SW-cl.16|?_calculated_t",1
"OK/SW-cl.16|?_calculated_n","STRF6|?_calculated_t",0
"OK/SW-cl.16|?_calculated_n","BC018860|?_calculated_t",0
"cytochrome_b|?_calculated_n","B2M|567_calculated_t",0
"cytochrome_b|?_calculated_n","TMSB10|9168_calculated_t",0
"cytochrome_b|?_calculated_n","LYZ|4069_calculated_t",0
"cytochrome_b|?_calculated_n","DQ590013|?|1of2_calculated_t",0
"cytochrome_b|?_calculated_n","ACTG1|71_calculated_t",0
"cytochrome_b|?_calculated_n","CD74|972_calculated_t",0
"cytochrome_b|?_calculated_n","RPLP1|6176_calculated_t",0
